SN,Filename,Title of Song,URL,Type,Language,Sentiment,Lyrics,Genre,Meaning of Song
132,Segment_17_Bisa Kdei - Mansa.mp4,BIsa Kdei - Mansa ,https://www.youtube.com/watch?v=ZI_uIRU21EOc,MP4,Twi,Positve,"Ah ah ah ah
Mansa (Mansa)
Mansa (Mansa)
Yaa Mansa (Mansa)
Mansa eei
Mansa (Mansa)
Mansa eei
Mansa, I go to my hometown to enjoy
When there is happiness there, I always know I will come
When there is love there, I know I will come
This game, I will play and win
Mansa, I stand on the road and I come
When the game reaches its peak, show your teeth
We will be happy, ah
We will drink and eat, ah
We are moving
We are going, oh
We are walking on your feet and we are going
You know that happiness comes, eei
It’s calling your relatives to come over
And everyone is ready to party
If I see my lover and my heart becomes happy, eei
You came to show me love, and I feel satisfied, eei
For sure, love is there
Happiness is there
So don't say things that will upset me
Don't be harsh on me, it’s not for me
Take your time and I’ll listen
Give me a smile
KayWa, give me a smile
This game, I will play and win
Mansa, I stand on the road and I come
When the game reaches its peak, show your teeth
We will be happy, ah
We will drink and eat, ah
This game, I will play and win
Mansa, I stand on the road and I come
When the game reaches its peak, show your teeth
We will be happy, ah
We will drink and eat, ah
Who is the one who is so loud, so loud, ee (Mansa Mansa)
This thing is so fine, the noise is high, ee (We are going, Mansa)
Exquisite, exquisite, how great, how wonderful, ee (Mansa Mansa)
This thing is so fine, it’s coming, it’s coming, ee (We are going, Mansa)
Who is the one who is so loud, so loud, ee (Mansa Mansa)
This thing is so fine, it’s coming, it’s coming, ee (We are going, Mansa)
Let’s go and show them we are great
The game we are playing, we are enjoying, we are winning
Ah-ah-ah, Ah-ah-ah-ah-ah-ah
This game, I will play and win
Mansa, I stand on the road and I come
When the game reaches its peak, show your teeth
We will be happy, ah
We will drink and eat, ah
This game, I will play and win
Mansa, I stand on the road and I come
When the game reaches its peak, show your teeth
We will be happy, ah
We will drink and eat, ah
Who is the one who is so loud, so loud, ee (Mansa Mansa)
(We are going, Mansa)
(Mansa Mansa)
(We are going, Mansa)
Who is the one who is so loud, so loud, ee (Mansa Mansa)
This thing is so fine, it’s coming, it’s coming, ee (We are going, Mansa)
Exquisite, exquisite, how great, how wonderful, ee (Mansa Mansa)
This thing is so fine, it’s coming, it’s coming, ee (We are going, Mansa)
",Love Poem,"The song is a celebration of love, happiness, and togetherness. It expresses the joy of life and the excitement of being with loved ones, playing games, and enjoying good times. The lyrics highlight the importance of love, gratitude, and living in the moment with those who bring joy.





"
133,Segment_1_Bisa Kdei - Odo Carpenter.mp4,Bisa Kdei - Odo Carpenter ,https://www.youtube.com/watch?v=Alj30EXL3hM,MP4,Twi,Positve,"Look at my face, and you won’t see anyone like me
Look closely and you’ll see that I’m different
Hmm, love, ee ee
You've made my thoughts scatter
The way you touch me
Has made me crazy
I look ahead, and I see the light
It’s like I'm drinking kerosene
Baby, Baby
You’ve got me hooked, leave me
I am the cloth that wraps you
I’ll be the one to cover you forever
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
We say ""sokoo,"" and women love it
But we have something in common, indeed
The way you do it, I am learning from you
You are like no one else
Love, you make me feel like a balloon
It’s true that your love is heavy, eei
I can’t deny the fact that
I’ve fallen for my angel
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
I feel the lady inside you
You are beautiful, so sweet
When water touches your body
It makes the skin even more attractive
The evening is near, but the game of love remains
Love, eeh, love when I’m with you, I feel it
I don’t want to play around, I love you, eeh
If you keep yourself beautiful
And it’s worth it, I’ll give you my all
You’re my number one
No doubt about it
It’s been a while since I felt true love
I can’t deny the fact that
I’ve fallen for my angel
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei",Love Poem,"The song expresses deep admiration and love for a partner, with the singer describing how their touch and presence drive them crazy in a positive way. The artist uses the metaphor of being a ""love carpenter"" to show how they would carefully shape and nurture the relationship. Ultimately, the song celebrates love, affection, and the joy of being in a meaningful, intimate connection with someone special.





"
134,Segment_2_Bisa Kdei - Odo Carpenter.mp4,Bisa Kdei - Odo Carpenter ,https://www.youtube.com/watch?v=Alj30EXL3hM,MP4,Twi,Positve,"Look at my face, and you won’t see anyone like me
Look closely and you’ll see that I’m different
Hmm, love, ee ee
You've made my thoughts scatter
The way you touch me
Has made me crazy
I look ahead, and I see the light
It’s like I'm drinking kerosene
Baby, Baby
You’ve got me hooked, leave me
I am the cloth that wraps you
I’ll be the one to cover you forever
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
We say ""sokoo,"" and women love it
But we have something in common, indeed
The way you do it, I am learning from you
You are like no one else
Love, you make me feel like a balloon
It’s true that your love is heavy, eei
I can’t deny the fact that
I’ve fallen for my angel
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
I feel the lady inside you
You are beautiful, so sweet
When water touches your body
It makes the skin even more attractive
The evening is near, but the game of love remains
Love, eeh, love when I’m with you, I feel it
I don’t want to play around, I love you, eeh
If you keep yourself beautiful
And it’s worth it, I’ll give you my all
You’re my number one
No doubt about it
It’s been a while since I felt true love
I can’t deny the fact that
I’ve fallen for my angel
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei",Love Poem,"The song expresses deep admiration and love for a partner, with the singer describing how their touch and presence drive them crazy in a positive way. The artist uses the metaphor of being a ""love carpenter"" to show how they would carefully shape and nurture the relationship. Ultimately, the song celebrates love, affection, and the joy of being in a meaningful, intimate connection with someone special.





"
135,Segment_3_Bisa Kdei - Odo Carpenter.mp4,Bisa Kdei - Odo Carpenter ,https://www.youtube.com/watch?v=Alj30EXL3hM,MP4,Twi,Positve,"Look at my face, and you won’t see anyone like me
Look closely and you’ll see that I’m different
Hmm, love, ee ee
You've made my thoughts scatter
The way you touch me
Has made me crazy
I look ahead, and I see the light
It’s like I'm drinking kerosene
Baby, Baby
You’ve got me hooked, leave me
I am the cloth that wraps you
I’ll be the one to cover you forever
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
We say ""sokoo,"" and women love it
But we have something in common, indeed
The way you do it, I am learning from you
You are like no one else
Love, you make me feel like a balloon
It’s true that your love is heavy, eei
I can’t deny the fact that
I’ve fallen for my angel
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
I feel the lady inside you
You are beautiful, so sweet
When water touches your body
It makes the skin even more attractive
The evening is near, but the game of love remains
Love, eeh, love when I’m with you, I feel it
I don’t want to play around, I love you, eeh
If you keep yourself beautiful
And it’s worth it, I’ll give you my all
You’re my number one
No doubt about it
It’s been a while since I felt true love
I can’t deny the fact that
I’ve fallen for my angel
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei",Love Poem,"The song expresses deep admiration and love for a partner, with the singer describing how their touch and presence drive them crazy in a positive way. The artist uses the metaphor of being a ""love carpenter"" to show how they would carefully shape and nurture the relationship. Ultimately, the song celebrates love, affection, and the joy of being in a meaningful, intimate connection with someone special.





"
136,Segment_4_Bisa Kdei - Odo Carpenter.mp4,Bisa Kdei - Odo Carpenter ,https://www.youtube.com/watch?v=Alj30EXL3hM,MP4,Twi,Positve,"Look at my face, and you won’t see anyone like me
Look closely and you’ll see that I’m different
Hmm, love, ee ee
You've made my thoughts scatter
The way you touch me
Has made me crazy
I look ahead, and I see the light
It’s like I'm drinking kerosene
Baby, Baby
You’ve got me hooked, leave me
I am the cloth that wraps you
I’ll be the one to cover you forever
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
We say ""sokoo,"" and women love it
But we have something in common, indeed
The way you do it, I am learning from you
You are like no one else
Love, you make me feel like a balloon
It’s true that your love is heavy, eei
I can’t deny the fact that
I’ve fallen for my angel
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
I feel the lady inside you
You are beautiful, so sweet
When water touches your body
It makes the skin even more attractive
The evening is near, but the game of love remains
Love, eeh, love when I’m with you, I feel it
I don’t want to play around, I love you, eeh
If you keep yourself beautiful
And it’s worth it, I’ll give you my all
You’re my number one
No doubt about it
It’s been a while since I felt true love
I can’t deny the fact that
I’ve fallen for my angel
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei",Love Poem,"The song expresses deep admiration and love for a partner, with the singer describing how their touch and presence drive them crazy in a positive way. The artist uses the metaphor of being a ""love carpenter"" to show how they would carefully shape and nurture the relationship. Ultimately, the song celebrates love, affection, and the joy of being in a meaningful, intimate connection with someone special.





"
137,Segment_5_Bisa Kdei - Odo Carpenter.mp4,Bisa Kdei - Odo Carpenter ,https://www.youtube.com/watch?v=Alj30EXL3hM,MP4,Twi,Positve,"Look at my face, and you won’t see anyone like me
Look closely and you’ll see that I’m different
Hmm, love, ee ee
You've made my thoughts scatter
The way you touch me
Has made me crazy
I look ahead, and I see the light
It’s like I'm drinking kerosene
Baby, Baby
You’ve got me hooked, leave me
I am the cloth that wraps you
I’ll be the one to cover you forever
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
We say ""sokoo,"" and women love it
But we have something in common, indeed
The way you do it, I am learning from you
You are like no one else
Love, you make me feel like a balloon
It’s true that your love is heavy, eei
I can’t deny the fact that
I’ve fallen for my angel
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
I feel the lady inside you
You are beautiful, so sweet
When water touches your body
It makes the skin even more attractive
The evening is near, but the game of love remains
Love, eeh, love when I’m with you, I feel it
I don’t want to play around, I love you, eeh
If you keep yourself beautiful
And it’s worth it, I’ll give you my all
You’re my number one
No doubt about it
It’s been a while since I felt true love
I can’t deny the fact that
I’ve fallen for my angel
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei",Love Poem,"The song expresses deep admiration and love for a partner, with the singer describing how their touch and presence drive them crazy in a positive way. The artist uses the metaphor of being a ""love carpenter"" to show how they would carefully shape and nurture the relationship. Ultimately, the song celebrates love, affection, and the joy of being in a meaningful, intimate connection with someone special.





"
138,Segment_6_Bisa Kdei - Odo Carpenter.mp4,Bisa Kdei - Odo Carpenter ,https://www.youtube.com/watch?v=Alj30EXL3hM,MP4,Twi,Positve,"Look at my face, and you won’t see anyone like me
Look closely and you’ll see that I’m different
Hmm, love, ee ee
You've made my thoughts scatter
The way you touch me
Has made me crazy
I look ahead, and I see the light
It’s like I'm drinking kerosene
Baby, Baby
You’ve got me hooked, leave me
I am the cloth that wraps you
I’ll be the one to cover you forever
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
We say ""sokoo,"" and women love it
But we have something in common, indeed
The way you do it, I am learning from you
You are like no one else
Love, you make me feel like a balloon
It’s true that your love is heavy, eei
I can’t deny the fact that
I’ve fallen for my angel
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
I feel the lady inside you
You are beautiful, so sweet
When water touches your body
It makes the skin even more attractive
The evening is near, but the game of love remains
Love, eeh, love when I’m with you, I feel it
I don’t want to play around, I love you, eeh
If you keep yourself beautiful
And it’s worth it, I’ll give you my all
You’re my number one
No doubt about it
It’s been a while since I felt true love
I can’t deny the fact that
I’ve fallen for my angel
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei",Love Poem,"The song expresses deep admiration and love for a partner, with the singer describing how their touch and presence drive them crazy in a positive way. The artist uses the metaphor of being a ""love carpenter"" to show how they would carefully shape and nurture the relationship. Ultimately, the song celebrates love, affection, and the joy of being in a meaningful, intimate connection with someone special.





"
139,Segment_7_Bisa Kdei - Odo Carpenter.mp4,Bisa Kdei - Odo Carpenter ,https://www.youtube.com/watch?v=Alj30EXL3hM,MP4,Twi,Positve,"Look at my face, and you won’t see anyone like me
Look closely and you’ll see that I’m different
Hmm, love, ee ee
You've made my thoughts scatter
The way you touch me
Has made me crazy
I look ahead, and I see the light
It’s like I'm drinking kerosene
Baby, Baby
You’ve got me hooked, leave me
I am the cloth that wraps you
I’ll be the one to cover you forever
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
We say ""sokoo,"" and women love it
But we have something in common, indeed
The way you do it, I am learning from you
You are like no one else
Love, you make me feel like a balloon
It’s true that your love is heavy, eei
I can’t deny the fact that
I’ve fallen for my angel
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
I feel the lady inside you
You are beautiful, so sweet
When water touches your body
It makes the skin even more attractive
The evening is near, but the game of love remains
Love, eeh, love when I’m with you, I feel it
I don’t want to play around, I love you, eeh
If you keep yourself beautiful
And it’s worth it, I’ll give you my all
You’re my number one
No doubt about it
It’s been a while since I felt true love
I can’t deny the fact that
I’ve fallen for my angel
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei",Love Poem,"The song expresses deep admiration and love for a partner, with the singer describing how their touch and presence drive them crazy in a positive way. The artist uses the metaphor of being a ""love carpenter"" to show how they would carefully shape and nurture the relationship. Ultimately, the song celebrates love, affection, and the joy of being in a meaningful, intimate connection with someone special.





"
140,Segment_8_Bisa Kdei - Odo Carpenter.mp4,Bisa Kdei - Odo Carpenter ,https://www.youtube.com/watch?v=Alj30EXL3hM,MP4,Twi,Positve,"Look at my face, and you won’t see anyone like me
Look closely and you’ll see that I’m different
Hmm, love, ee ee
You've made my thoughts scatter
The way you touch me
Has made me crazy
I look ahead, and I see the light
It’s like I'm drinking kerosene
Baby, Baby
You’ve got me hooked, leave me
I am the cloth that wraps you
I’ll be the one to cover you forever
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
We say ""sokoo,"" and women love it
But we have something in common, indeed
The way you do it, I am learning from you
You are like no one else
Love, you make me feel like a balloon
It’s true that your love is heavy, eei
I can’t deny the fact that
I’ve fallen for my angel
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
I feel the lady inside you
You are beautiful, so sweet
When water touches your body
It makes the skin even more attractive
The evening is near, but the game of love remains
Love, eeh, love when I’m with you, I feel it
I don’t want to play around, I love you, eeh
If you keep yourself beautiful
And it’s worth it, I’ll give you my all
You’re my number one
No doubt about it
It’s been a while since I felt true love
I can’t deny the fact that
I’ve fallen for my angel
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei",Love Poem,"The song expresses deep admiration and love for a partner, with the singer describing how their touch and presence drive them crazy in a positive way. The artist uses the metaphor of being a ""love carpenter"" to show how they would carefully shape and nurture the relationship. Ultimately, the song celebrates love, affection, and the joy of being in a meaningful, intimate connection with someone special.





"
141,Segment_9_Bisa Kdei - Odo Carpenter.mp4,Bisa Kdei - Odo Carpenter ,https://www.youtube.com/watch?v=Alj30EXL3hM,MP4,Twi,Positve,"Look at my face, and you won’t see anyone like me
Look closely and you’ll see that I’m different
Hmm, love, ee ee
You've made my thoughts scatter
The way you touch me
Has made me crazy
I look ahead, and I see the light
It’s like I'm drinking kerosene
Baby, Baby
You’ve got me hooked, leave me
I am the cloth that wraps you
I’ll be the one to cover you forever
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
We say ""sokoo,"" and women love it
But we have something in common, indeed
The way you do it, I am learning from you
You are like no one else
Love, you make me feel like a balloon
It’s true that your love is heavy, eei
I can’t deny the fact that
I’ve fallen for my angel
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
I feel the lady inside you
You are beautiful, so sweet
When water touches your body
It makes the skin even more attractive
The evening is near, but the game of love remains
Love, eeh, love when I’m with you, I feel it
I don’t want to play around, I love you, eeh
If you keep yourself beautiful
And it’s worth it, I’ll give you my all
You’re my number one
No doubt about it
It’s been a while since I felt true love
I can’t deny the fact that
I’ve fallen for my angel
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei",Love Poem,"The song expresses deep admiration and love for a partner, with the singer describing how their touch and presence drive them crazy in a positive way. The artist uses the metaphor of being a ""love carpenter"" to show how they would carefully shape and nurture the relationship. Ultimately, the song celebrates love, affection, and the joy of being in a meaningful, intimate connection with someone special.





"
142,Segment_10_Bisa Kdei - Odo Carpenter.mp4,Bisa Kdei - Odo Carpenter ,https://www.youtube.com/watch?v=Alj30EXL3hM,MP4,Twi,Positve,"Look at my face, and you won’t see anyone like me
Look closely and you’ll see that I’m different
Hmm, love, ee ee
You've made my thoughts scatter
The way you touch me
Has made me crazy
I look ahead, and I see the light
It’s like I'm drinking kerosene
Baby, Baby
You’ve got me hooked, leave me
I am the cloth that wraps you
I’ll be the one to cover you forever
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
We say ""sokoo,"" and women love it
But we have something in common, indeed
The way you do it, I am learning from you
You are like no one else
Love, you make me feel like a balloon
It’s true that your love is heavy, eei
I can’t deny the fact that
I’ve fallen for my angel
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
I feel the lady inside you
You are beautiful, so sweet
When water touches your body
It makes the skin even more attractive
The evening is near, but the game of love remains
Love, eeh, love when I’m with you, I feel it
I don’t want to play around, I love you, eeh
If you keep yourself beautiful
And it’s worth it, I’ll give you my all
You’re my number one
No doubt about it
It’s been a while since I felt true love
I can’t deny the fact that
I’ve fallen for my angel
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei
If I were a love carpenter, sokooo
I would make your heart beat with rhythm, sokooo
And show you how to love, yopooo
We’d enjoy it, oh my lady, yopoooo eei",Love Poem,"The song expresses deep admiration and love for a partner, with the singer describing how their touch and presence drive them crazy in a positive way. The artist uses the metaphor of being a ""love carpenter"" to show how they would carefully shape and nurture the relationship. Ultimately, the song celebrates love, affection, and the joy of being in a meaningful, intimate connection with someone special.





"
