SN,Filename,Title of Song,Url,Language,Lyrics,Genre,Meaning of Song,Sentiment,Onset_Strength,Chroma_Shift,HPSS,Zero_Crossing_Rate,MFCC
180,Segment_4_Daddy Lumba - Nea Woho Beto Wo.mp3,Daddy Lumba - Nea Woho Beto Wo,https://www.youtube.com/watch?v=bhF7J6hlrpA,Twi,I killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x1 I killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done because x1 Even the creator knows x1 I do not follow any persons path x1 There is only one world oh x1 I am tired oh Charles eee x1 I wont listen to what anyone says x3 Juaben Fosu eee x2 We do not hear anyone x3 I have killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x4,Highlife,"The song expresses the deep emotional struggles and sacrifices made for a person who may not fully understand or appreciate them. It reflects feelings of isolation and the desire for recognition, highlighting the pain of being overlooked by both the world and the creator.",Positive,1.4642609,0.45746684,4.0040457e-05,0.06996807265361953,"[-3.6441418e+01  1.2708453e+02 -1.3013709e+01  6.5918213e+01
 -1.8899040e+01  4.1183136e+01 -2.8523836e+01  1.3812773e+01
 -1.9729509e+01  1.0788469e+01 -1.0656783e+01 -8.7093318e-01
 -6.7555957e+00 -1.5897725e+00 -2.0399868e+00 -6.7816491e+00
  5.6846790e+00 -8.8091030e+00  8.3087177e+00 -9.4297028e+00
  4.4362540e+00 -3.6238403e+00  6.3135338e+00 -5.7845287e+00
  2.5673845e+00  1.3813241e+00  4.7851729e-01 -1.4919435e+00
 -3.0636289e+00  4.1333261e+00 -3.5008199e+00  4.6775389e+00
 -3.2444360e+00  4.9618998e+00 -2.1559544e+00  3.8344858e+00
 -6.7884244e-02  3.2160630e+00  8.8264149e-01  2.0389876e+00]"
181,Segment_5_Daddy Lumba - Nea Woho Beto Wo.mp3,Daddy Lumba - Nea Woho Beto Wo,https://www.youtube.com/watch?v=bhF7J6hlrpA,Twi,I killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x1 I killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done because x1 Even the creator knows x1 I do not follow any persons path x1 There is only one world oh x1 I am tired oh Charles eee x1 I wont listen to what anyone says x3 Juaben Fosu eee x2 We do not hear anyone x3 I have killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x5,Highlife,"The song expresses the deep emotional struggles and sacrifices made for a person who may not fully understand or appreciate them. It reflects feelings of isolation and the desire for recognition, highlighting the pain of being overlooked by both the world and the creator.",Positive,1.5886031,0.47930905,-6.580925e-05,0.08233579807546884,"[-61.534492   117.03172     -7.7735767   65.372185   -18.82793
  35.78255    -19.156422    22.4686     -16.359062    11.576454
 -11.3130865   -0.42515317  -8.387051    -2.2762523   -1.5619243
  -6.495391     5.9354916   -6.383264    10.7836275   -5.5427866
   7.857708    -1.8270341    9.029136    -2.401015     5.0377398
   2.1226082    1.2004663    0.91562253  -3.402319     1.401287
  -2.3119164    8.391932    -1.2131464    2.3404305   -5.1993394
   2.630874     1.7325356    5.8434277    2.0329163    0.21287234]"
182,Segment_6_Daddy Lumba - Nea Woho Beto Wo.mp3,Daddy Lumba - Nea Woho Beto Wo,https://www.youtube.com/watch?v=bhF7J6hlrpA,Twi,I killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x1 I killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done because x1 Even the creator knows x1 I do not follow any persons path x1 There is only one world oh x1 I am tired oh Charles eee x1 I wont listen to what anyone says x3 Juaben Fosu eee x2 We do not hear anyone x3 I have killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x6,Highlife,"The song expresses the deep emotional struggles and sacrifices made for a person who may not fully understand or appreciate them. It reflects feelings of isolation and the desire for recognition, highlighting the pain of being overlooked by both the world and the creator.",Positive,1.5349456,0.3781665,0.00040594972,0.060916492550872094,"[-45.436646   124.931175   -10.434149    63.835003   -22.078098
  34.71674    -25.355604    17.68524    -17.514149     8.126844
 -12.3555975    0.13226813  -7.1804433   -2.1329389   -2.5575862
  -7.399193     5.0462875   -9.8244505    9.454449    -7.336351
   5.0261297   -1.7266141    9.247972    -1.7911115    5.5171075
   5.0311527    4.499454     2.1604335   -1.0273192    4.571981
  -3.1043224    5.622981    -1.8227541    4.7025423   -3.1972492
   1.946755    -1.6654088    2.072594    -0.37905166   0.37412623]"
183,Segment_7_Daddy Lumba - Nea Woho Beto Wo.mp3,Daddy Lumba - Nea Woho Beto Wo,https://www.youtube.com/watch?v=bhF7J6hlrpA,Twi,I killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x1 I killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done because x1 Even the creator knows x1 I do not follow any persons path x1 There is only one world oh x1 I am tired oh Charles eee x1 I wont listen to what anyone says x3 Juaben Fosu eee x2 We do not hear anyone x3 I have killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x7,Highlife,"The song expresses the deep emotional struggles and sacrifices made for a person who may not fully understand or appreciate them. It reflects feelings of isolation and the desire for recognition, highlighting the pain of being overlooked by both the world and the creator.",Positive,1.5530872,0.41776976,0.00011715513,0.06513772857740267,"[-4.78524284e+01  1.26123726e+02 -5.85697269e+00  6.52354050e+01
 -1.94841232e+01  3.76767921e+01 -2.41637402e+01  1.49593239e+01
 -2.02084618e+01  1.03045263e+01 -1.04152431e+01 -1.76661491e+00
 -7.37304449e+00 -1.68222129e+00 -2.07607961e+00 -6.20024920e+00
  6.29909182e+00 -7.71963787e+00  9.07814980e+00 -8.57251644e+00
  4.44198322e+00 -2.11267495e+00  7.76814127e+00 -4.28865385e+00
  2.89413381e+00  2.11041236e+00  2.45997095e+00 -7.61788525e-03
 -2.84582853e+00  2.99571347e+00 -3.53719425e+00  6.39761877e+00
 -1.70758057e+00  5.02308941e+00 -2.69637489e+00  1.87722278e+00
 -2.48875678e-01  4.67197227e+00  2.19931889e+00  1.77643847e+00]"
184,Segment_8_Daddy Lumba - Nea Woho Beto Wo.mp3,Daddy Lumba - Nea Woho Beto Wo,https://www.youtube.com/watch?v=bhF7J6hlrpA,Twi,I killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x1 I killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done because x1 Even the creator knows x1 I do not follow any persons path x1 There is only one world oh x1 I am tired oh Charles eee x1 I wont listen to what anyone says x3 Juaben Fosu eee x2 We do not hear anyone x3 I have killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x8,Highlife,"The song expresses the deep emotional struggles and sacrifices made for a person who may not fully understand or appreciate them. It reflects feelings of isolation and the desire for recognition, highlighting the pain of being overlooked by both the world and the creator.",Positive,1.570809,0.4038883,6.510159e-05,0.06395563089622641,"[-53.6892    126.10961    -4.314648   65.330696  -19.421507   37.42658
 -22.680273   16.932158  -18.358465   10.227655  -11.203656   -0.791142
  -7.3787265  -1.291678   -1.6423163  -7.338569    5.0896125  -7.8973956
   8.503104   -8.580919    4.6297355  -2.4146159   8.7012825  -3.3639262
   4.012254    2.3881466   1.0015395  -1.374517   -4.192383    2.6022894
  -2.7883396   6.6612425  -0.9054004   5.2533755  -2.7290583   1.900159
  -1.8751311   2.9771821   1.2398676   1.1191865]"
185,Segment_9_Daddy Lumba - Nea Woho Beto Wo.mp3,Daddy Lumba - Nea Woho Beto Wo,https://www.youtube.com/watch?v=bhF7J6hlrpA,Twi,I killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x1 I killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done because x1 Even the creator knows x1 I do not follow any persons path x1 There is only one world oh x1 I am tired oh Charles eee x1 I wont listen to what anyone says x3 Juaben Fosu eee x2 We do not hear anyone x3 I have killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x9,Highlife,"The song expresses the deep emotional struggles and sacrifices made for a person who may not fully understand or appreciate them. It reflects feelings of isolation and the desire for recognition, highlighting the pain of being overlooked by both the world and the creator.",Positive,1.4585882,0.44594377,0.0002767464,0.06899662341101695,"[-32.30191    128.307      -14.262486    66.6054     -18.256348
  41.423393   -29.093729    15.043541   -18.986317    10.36025
 -11.516842    -1.0594913   -5.887441    -1.7928119   -2.6352189
  -7.292986     5.1203284   -8.491573     8.550981   -10.02241
   4.14075     -2.8616347    7.762402    -4.738376     2.5119383
   0.99610245   1.1760423   -1.0236396   -3.380613     4.083361
  -2.6620085    6.2893114   -2.3364258    5.0351253   -2.4853094
   3.520615     0.8322505    4.652597     1.3022931    1.7336442 ]"
186,Segment_10_Daddy Lumba - Nea Woho Beto Wo.mp3,Daddy Lumba - Nea Woho Beto Wo,https://www.youtube.com/watch?v=bhF7J6hlrpA,Twi,I killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x1 I killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done because x1 Even the creator knows x1 I do not follow any persons path x1 There is only one world oh x1 I am tired oh Charles eee x1 I wont listen to what anyone says x3 Juaben Fosu eee x2 We do not hear anyone x3 I have killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x10,Highlife,"The song expresses the deep emotional struggles and sacrifices made for a person who may not fully understand or appreciate them. It reflects feelings of isolation and the desire for recognition, highlighting the pain of being overlooked by both the world and the creator.",Positive,1.5160995,0.4358986,-3.5085384e-05,0.06341871058319161,"[-39.03194    130.1668     -13.731329    61.897663   -15.685202
  40.967396   -25.70696     15.215836   -18.903048     9.979869
 -11.036337    -0.88634694  -5.780246    -1.7125536   -3.843673
  -8.534597     5.7364254   -7.7982426    7.905046    -9.714045
   4.269338    -2.9085524    7.356947    -4.410835     1.7826753
   1.923101     3.1939504    0.93795484  -2.83159      3.8116298
  -2.6401381    4.815126    -3.6315517    4.4379187   -1.6789815
   4.5579734    2.1149719    5.664145     1.8601537   -0.3103624 ]"
187,Segment_11_Daddy Lumba - Nea Woho Beto Wo.mp3,Daddy Lumba - Nea Woho Beto Wo,https://www.youtube.com/watch?v=bhF7J6hlrpA,Twi,I killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x1 I killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done because x1 Even the creator knows x1 I do not follow any persons path x1 There is only one world oh x1 I am tired oh Charles eee x1 I wont listen to what anyone says x3 Juaben Fosu eee x2 We do not hear anyone x3 I have killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x11,Highlife,"The song expresses the deep emotional struggles and sacrifices made for a person who may not fully understand or appreciate them. It reflects feelings of isolation and the desire for recognition, highlighting the pain of being overlooked by both the world and the creator.",Positive,1.4791322,0.44172105,0.00020242484,0.06828791008141763,"[-40.986774   130.57053     -9.535415    67.31663    -21.093643
  38.077118   -25.771566    18.187593   -19.138681    10.364429
 -10.814514     0.27115276  -5.754072    -1.0907788   -2.6859329
  -7.393046     5.3138547   -8.2202425   10.0031805   -8.617178
   5.498397    -2.9243548    8.137368    -3.6608043    2.3534315
   0.31962278   0.8157119   -0.29403496  -2.9800324    2.8755941
  -3.6103542    5.4740205   -4.093212     3.8253188   -3.025372
   2.9586096    0.17045769   4.4769926    1.5373069    1.5258293 ]"
188,Segment_12_Daddy Lumba - Nea Woho Beto Wo.mp3,Daddy Lumba - Nea Woho Beto Wo,https://www.youtube.com/watch?v=bhF7J6hlrpA,Twi,I killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x1 I killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done because x1 Even the creator knows x1 I do not follow any persons path x1 There is only one world oh x1 I am tired oh Charles eee x1 I wont listen to what anyone says x3 Juaben Fosu eee x2 We do not hear anyone x3 I have killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x12,Highlife,"The song expresses the deep emotional struggles and sacrifices made for a person who may not fully understand or appreciate them. It reflects feelings of isolation and the desire for recognition, highlighting the pain of being overlooked by both the world and the creator.",Positive,1.4501826,0.40244952,6.2008316e-05,0.06463862761990181,"[-34.440865   131.54507    -10.335818    62.15524    -21.73935
  36.523296   -25.795067    17.619226   -18.546526     8.823552
 -10.819293    -0.3882519   -5.1695256   -1.5408576   -2.808468
  -7.122119     5.5931077   -8.567312     8.061072   -10.199122
   3.1096091   -2.8245378    7.1354256   -4.275284     2.0073612
   1.2301245    2.4360673    1.9988431    0.55752707   6.0734377
  -2.2749794    4.2852006   -4.2992764    3.72135     -2.2234964
   3.7998645    0.30245474   3.9443684    1.3885992    1.4564707 ]"
189,Segment_13_Daddy Lumba - Nea Woho Beto Wo.mp3,Daddy Lumba - Nea Woho Beto Wo,https://www.youtube.com/watch?v=bhF7J6hlrpA,Twi,I killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x1 I killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done because x1 Even the creator knows x1 I do not follow any persons path x1 There is only one world oh x1 I am tired oh Charles eee x1 I wont listen to what anyone says x3 Juaben Fosu eee x2 We do not hear anyone x3 I have killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x13,Highlife,"The song expresses the deep emotional struggles and sacrifices made for a person who may not fully understand or appreciate them. It reflects feelings of isolation and the desire for recognition, highlighting the pain of being overlooked by both the world and the creator.",Positive,1.4671484,0.4147401,-0.00022953679,0.0638594267384106,"[-45.13145    129.78943     -2.9469297   67.78006    -21.650362
  35.27324    -23.89551     19.395657   -18.287245     8.936583
 -10.938941    -0.7562006   -5.970349    -1.0650531   -2.7323487
  -7.4696608    5.867983    -7.5555243    8.613007    -9.879951
   3.7153423   -2.5330424    6.936504    -4.3174415    3.1458206
   1.3669006    1.4572378    0.52224904  -0.6235967    4.849438
  -2.6520922    6.216383    -1.4542753    5.2185173   -2.4074705
   3.5214798   -0.263065     3.0618222    0.9914905    1.68539   ]"
190,Segment_14_Daddy Lumba - Nea Woho Beto Wo.mp3,Daddy Lumba - Nea Woho Beto Wo,https://www.youtube.com/watch?v=bhF7J6hlrpA,Twi,I killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x1 I killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done because x1 Even the creator knows x1 I do not follow any persons path x1 There is only one world oh x1 I am tired oh Charles eee x1 I wont listen to what anyone says x3 Juaben Fosu eee x2 We do not hear anyone x3 I have killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x14,Highlife,"The song expresses the deep emotional struggles and sacrifices made for a person who may not fully understand or appreciate them. It reflects feelings of isolation and the desire for recognition, highlighting the pain of being overlooked by both the world and the creator.",Positive,1.4909588,0.440336,0.000334069,0.06608096488052136,"[-42.661926   128.96286     -9.994231    66.95624    -18.721678
  36.829144   -25.046242    19.156301   -17.628395    10.61956
 -11.0716095   -0.79754096  -6.51563     -0.5980819   -1.5576764
  -6.533856     6.4680147   -8.406935     8.5359335   -9.368234
   3.861192    -3.0363464    7.4873853   -4.127289     3.989438
   3.0144742    3.5134494    1.4446493   -1.3883395    4.8573284
  -2.779722     5.7577934   -3.1094422    3.9199247   -3.7302148
   2.8244407    0.33392444   3.3170292    0.5673543    0.8296834 ]"
191,Segment_15_Daddy Lumba - Nea Woho Beto Wo.mp3,Daddy Lumba - Nea Woho Beto Wo,https://www.youtube.com/watch?v=bhF7J6hlrpA,Twi,I killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x1 I killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done because x1 Even the creator knows x1 I do not follow any persons path x1 There is only one world oh x1 I am tired oh Charles eee x1 I wont listen to what anyone says x3 Juaben Fosu eee x2 We do not hear anyone x3 I have killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x15,Highlife,"The song expresses the deep emotional struggles and sacrifices made for a person who may not fully understand or appreciate them. It reflects feelings of isolation and the desire for recognition, highlighting the pain of being overlooked by both the world and the creator.",Positive,1.5006921,0.4382705,-2.6450167e-05,0.06522147448237509,"[-3.83551025e+01  1.31512390e+02 -1.24336205e+01  6.39748459e+01
 -1.51716385e+01  4.05853958e+01 -2.64096184e+01  1.56247778e+01
 -1.73265629e+01  1.10008545e+01 -1.10703955e+01  1.76129658e-02
 -4.54312801e+00 -8.21579993e-01 -2.12889123e+00 -6.52188683e+00
  7.35817862e+00 -7.28889990e+00  8.71138000e+00 -9.41474342e+00
  3.24690127e+00 -3.70266581e+00  7.39183903e+00 -4.33741665e+00
  2.79240513e+00  1.90384769e+00  2.70325494e+00  1.23847926e+00
 -2.91280174e+00  4.15943050e+00 -2.99766183e+00  5.00529575e+00
 -3.83541369e+00  4.13368368e+00 -1.75748181e+00  4.01993847e+00
 -4.57128659e-02  3.16910911e+00  7.93261826e-01  4.67907190e-01]"
192,Segment_16_Daddy Lumba - Nea Woho Beto Wo.mp3,Daddy Lumba - Nea Woho Beto Wo,https://www.youtube.com/watch?v=bhF7J6hlrpA,Twi,I killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x1 I killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done because x1 Even the creator knows x1 I do not follow any persons path x1 There is only one world oh x1 I am tired oh Charles eee x1 I wont listen to what anyone says x3 Juaben Fosu eee x2 We do not hear anyone x3 I have killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x16,Highlife,"The song expresses the deep emotional struggles and sacrifices made for a person who may not fully understand or appreciate them. It reflects feelings of isolation and the desire for recognition, highlighting the pain of being overlooked by both the world and the creator.",Positive,1.5212345,0.41517642,0.00023087813,0.06430733141753536,"[-4.37375526e+01  1.29193573e+02 -9.44405365e+00  6.36512222e+01
 -1.64287910e+01  4.04048843e+01 -2.52214546e+01  1.59751711e+01
 -1.93189487e+01  9.97863197e+00 -1.08522835e+01 -4.68297660e-01
 -6.46998405e+00 -7.41574228e-01 -1.22738850e+00 -6.96224833e+00
  5.39049101e+00 -7.88479900e+00  9.15030384e+00 -8.58470821e+00
  4.31734467e+00 -2.70357466e+00  8.47185516e+00 -4.00938320e+00
  1.99048448e+00  8.76534998e-01  1.71429217e+00 -9.97798383e-01
 -4.40306425e+00  3.05431199e+00 -2.90347409e+00  5.54614592e+00
 -2.54248643e+00  5.08575201e+00 -1.92579472e+00  3.21392751e+00
  8.35080892e-02  5.07705975e+00  2.17251658e+00  1.07981288e+00]"
193,Segment_17_Daddy Lumba - Nea Woho Beto Wo.mp3,Daddy Lumba - Nea Woho Beto Wo,https://www.youtube.com/watch?v=bhF7J6hlrpA,Twi,I killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x1 I killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done because x1 Even the creator knows x1 I do not follow any persons path x1 There is only one world oh x1 I am tired oh Charles eee x1 I wont listen to what anyone says x3 Juaben Fosu eee x2 We do not hear anyone x3 I have killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x17,Highlife,"The song expresses the deep emotional struggles and sacrifices made for a person who may not fully understand or appreciate them. It reflects feelings of isolation and the desire for recognition, highlighting the pain of being overlooked by both the world and the creator.",Positive,1.4393163,0.4149228,-3.93405e-05,0.06408142951700899,"[-32.053978   132.03638    -11.267223    64.96959    -19.921694
  38.8386     -26.42576     15.049294   -19.415531     9.636592
 -10.379758    -0.28769106  -5.9443107   -0.47097787  -2.005727
  -7.4067855    5.221918    -7.726912     9.524136    -9.079251
   4.0701256   -3.3275263    7.065826    -5.0665464    2.125103
   1.951888     1.6645799   -0.98150754  -3.0084317    3.820982
  -3.6608925    4.382319    -3.3685677    4.887587    -1.11885
   4.3405914    0.50274634   4.1591163    0.8624907    1.3202602 ]"
194,Segment_18_Daddy Lumba - Nea Woho Beto Wo.mp3,Daddy Lumba - Nea Woho Beto Wo,https://www.youtube.com/watch?v=bhF7J6hlrpA,Twi,I killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x1 I killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done because x1 Even the creator knows x1 I do not follow any persons path x1 There is only one world oh x1 I am tired oh Charles eee x1 I wont listen to what anyone says x3 Juaben Fosu eee x2 We do not hear anyone x3 I have killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x18,Highlife,"The song expresses the deep emotional struggles and sacrifices made for a person who may not fully understand or appreciate them. It reflects feelings of isolation and the desire for recognition, highlighting the pain of being overlooked by both the world and the creator.",Positive,1.4980168,0.4368904,0.00014094684,0.07826363891691122,"[-4.3036186e+01  1.2076387e+02 -1.7460058e+01  6.8036652e+01
 -1.3942980e+01  3.5087784e+01 -2.2480631e+01  2.0608284e+01
 -1.8905880e+01  8.5949068e+00 -1.1068082e+01  1.1200215e+00
 -5.4506764e+00 -5.2088693e-02 -1.9869177e+00 -8.8717823e+00
  4.2303295e+00 -7.5631933e+00  8.6940098e+00 -5.6091800e+00
  8.7151070e+00 -2.7527220e+00  9.2196474e+00 -6.7372245e-01
  4.1779923e+00  2.5574422e+00  4.1415377e+00  7.0523095e-01
 -4.4411693e+00  2.4207239e+00 -1.1083946e+00  7.5645843e+00
 -2.6870801e+00  2.9149902e+00 -4.4315996e+00  2.5984862e+00
  6.6262054e-01  3.5879378e+00 -4.4863582e-01 -2.0143236e-01]"
195,Segment_19_Daddy Lumba - Nea Woho Beto Wo.mp3,Daddy Lumba - Nea Woho Beto Wo,https://www.youtube.com/watch?v=bhF7J6hlrpA,Twi,I killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x1 I killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done because x1 Even the creator knows x1 I do not follow any persons path x1 There is only one world oh x1 I am tired oh Charles eee x1 I wont listen to what anyone says x3 Juaben Fosu eee x2 We do not hear anyone x3 I have killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x19,Highlife,"The song expresses the deep emotional struggles and sacrifices made for a person who may not fully understand or appreciate them. It reflects feelings of isolation and the desire for recognition, highlighting the pain of being overlooked by both the world and the creator.",Positive,1.5342838,0.4264629,-9.5007545e-06,0.07031130761599512,"[-4.5372559e+01  1.2131876e+02 -1.2147554e+01  6.8511856e+01
 -1.4432293e+01  3.9608768e+01 -2.6953903e+01  1.7697411e+01
 -1.6430586e+01  1.1660037e+01 -1.1777083e+01 -9.5562780e-01
 -6.9605141e+00 -2.6304507e+00 -2.4281590e+00 -7.1339726e+00
  6.4233060e+00 -8.4399862e+00  8.5248241e+00 -9.2864056e+00
  4.1449289e+00 -3.4498737e+00  7.4429016e+00 -3.0016825e+00
  4.6192169e+00  2.8248830e+00  1.7931541e+00  3.4068364e-01
 -3.5557499e+00  3.2732496e+00 -2.5816867e+00  6.1371551e+00
 -2.3565488e+00  3.9822624e+00 -2.6667798e+00  4.2743907e+00
  1.0022706e+00  3.8242068e+00  9.0213686e-02 -6.9455397e-01]"
196,Segment_20_Daddy Lumba - Nea Woho Beto Wo.mp3,Daddy Lumba - Nea Woho Beto Wo,https://www.youtube.com/watch?v=bhF7J6hlrpA,Twi,I killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x1 I killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done because x1 Even the creator knows x1 I do not follow any persons path x1 There is only one world oh x1 I am tired oh Charles eee x1 I wont listen to what anyone says x3 Juaben Fosu eee x2 We do not hear anyone x3 I have killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x20,Highlife,"The song expresses the deep emotional struggles and sacrifices made for a person who may not fully understand or appreciate them. It reflects feelings of isolation and the desire for recognition, highlighting the pain of being overlooked by both the world and the creator.",Positive,1.5185175,0.45307428,2.0498892e-05,0.06344352867336152,"[-4.2544456e+01  1.2974265e+02 -1.2123189e+01  6.2722385e+01
 -1.3756219e+01  3.8490398e+01 -2.7649538e+01  1.6320578e+01
 -1.5391632e+01  1.0162714e+01 -1.3654622e+01 -2.8389816e+00
 -5.7426305e+00 -1.2305054e-01 -1.2102691e+00 -7.0571146e+00
  5.4732122e+00 -7.5318451e+00  9.0463095e+00 -7.5364585e+00
  5.0812459e+00 -2.5841827e+00  7.9404235e+00 -3.9721775e+00
  2.2802584e+00  1.1529721e+00  9.1561115e-01 -1.4817792e-01
 -2.7540574e+00  4.5098000e+00 -8.7921441e-01  7.1047559e+00
 -4.6221650e-01  5.7052159e+00 -2.1594772e+00  3.0290475e+00
 -4.0981165e-01  4.3911920e+00  2.4951081e+00  1.7829168e+00]"
197,Segment_21_Daddy Lumba - Nea Woho Beto Wo.mp3,Daddy Lumba - Nea Woho Beto Wo,https://www.youtube.com/watch?v=bhF7J6hlrpA,Twi,I killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x1 I killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done because x1 Even the creator knows x1 I do not follow any persons path x1 There is only one world oh x1 I am tired oh Charles eee x1 I wont listen to what anyone says x3 Juaben Fosu eee x2 We do not hear anyone x3 I have killed myself for a person x1 killed myself for a person x1 killed myself for a person oh x1 The world has not seen what I have done oh x21,Highlife,"The song expresses the deep emotional struggles and sacrifices made for a person who may not fully understand or appreciate them. It reflects feelings of isolation and the desire for recognition, highlighting the pain of being overlooked by both the world and the creator.",Positive,1.5130991,0.3918494,9.7821576e-05,0.06573326622937997,"[-4.35757599e+01  1.27402260e+02 -1.18613405e+01  6.41883011e+01
 -1.57701769e+01  4.22581062e+01 -2.71045132e+01  1.37999601e+01
 -2.11636448e+01  9.29099464e+00 -1.23457060e+01 -1.38477564e+00
 -7.43096828e+00 -1.14973736e+00 -1.55676389e+00 -6.99844837e+00
  5.93310547e+00 -8.11424637e+00  8.97413921e+00 -7.79090452e+00
  5.14278269e+00 -2.41653943e+00  7.89705896e+00 -5.54345322e+00
  1.80850613e+00  2.29295269e-01  1.50343597e+00 -1.43881023e+00
 -5.28603268e+00  2.60514426e+00 -3.39571548e+00  4.96583080e+00
 -2.52514577e+00  5.67546940e+00 -8.32750320e-01  3.87256646e+00
  8.44309255e-02  5.96965218e+00  2.61105680e+00  1.60033441e+00]"
