SN,Filename,Title of Song,URL,Type,Language,Sentiment,Lyrics,Genre,Meaning of Song
60,Segment_13_Bisa Kdei - Samina Ft. Obrafour.mp4,Bisa Kdei - Samina Ft. Obrafour,https://www.youtube.com/watch?v=Q2yklMgWaBw,MP4,Twi,Positive,"Rap pastor
Bisa Kdei Kdei ah ei ah ei
See it has hurt you
If I didn't hide my love intentions from you would've spoilt it
It has hit him like the heat, my love and I will never separate
He has come from something and entered another
If I break her heart it'll be like breaking mine
If you had it wouldn't you like it the way
I love am I won't play with her love
And you that break your lover's heart
You that deceive others that you love them
If you usually bath it makes your face beautiful
If you get one stay by it waaa waaa waaa
You're like soap
As I've not rubbed you and you're like this then what will I do when you lather
You're not soap
I'll pamper you for your love to overwhelm me
You're not like soap 
I've not rubbed you and you're love has lathered and overwhelmed me
I'll pamper you for your love to push me
You've come to my love district you don't have any problem my love
I've opened my gateway to my heart
As I've come for your daughter you don't have to fear
I'll put her in a palanquin
I'm the new convert of your love
You've changed me so you don't have any contest
I've accepted you and made it certain
From the onset, all the previous love you've seen
It's concert, listen
Don't ever doubt love in your heart
In this power outage I won't ever let your light go off
They say if you know how to roast the bird
Weeds of love, I tell you, I'll never finish weeding
I've set my eyes to the sky in trugh
I'll love you forever (x2)
So have hope and hold on to your faith
All times
And you will find out my love
I'll sacrifice all my heart for you
That's how much you mean to me
Yeeeeiiii yeeeiii
You're my queen, I don't play with you my love
Eehhh oooo
I thank you my love
I'll look after you like a new born
And you'll laugh in your head
If you hear my name your sorrows will turn to laughter
Your will will be my priority
I'm with you all times because I want to protect you
In her heart she likes me it's not kafa
Whoever disturbs you wants my fight
Father is here (x2) let me hit you eh
And let love triumph
I've opened my eyes
My light is on you always
In my bones I've not met a woman like you
Your stars are shining on me
If you usually bath it brightens your face
If you get one sit by it
Come and hold me in haste (x2)
You're my star you always shine on me (x2)
Listen to this song and increase the volume (x2)
For this is a love song I give to my lover (x2)",Rap,This song tells of the appelations of a lover to his love. He showers her with his admirations for her and his intent to push his love to the next level and marry her. He also tells of his resolve for her love and his determination to protect and care for her.
61,Segment_14_Bisa Kdei - Samina Ft. Obrafour.mp4,Bisa Kdei - Samina Ft. Obrafour,https://www.youtube.com/watch?v=Q2yklMgWaBw,MP4,Twi,Positive,"Rap pastor
Bisa Kdei Kdei ah ei ah ei
See it has hurt you
If I didn't hide my love intentions from you would've spoilt it
It has hit him like the heat, my love and I will never separate
He has come from something and entered another
If I break her heart it'll be like breaking mine
If you had it wouldn't you like it the way
I love am I won't play with her love
And you that break your lover's heart
You that deceive others that you love them
If you usually bath it makes your face beautiful
If you get one stay by it waaa waaa waaa
You're like soap
As I've not rubbed you and you're like this then what will I do when you lather
You're not soap
I'll pamper you for your love to overwhelm me
You're not like soap 
I've not rubbed you and you're love has lathered and overwhelmed me
I'll pamper you for your love to push me
You've come to my love district you don't have any problem my love
I've opened my gateway to my heart
As I've come for your daughter you don't have to fear
I'll put her in a palanquin
I'm the new convert of your love
You've changed me so you don't have any contest
I've accepted you and made it certain
From the onset, all the previous love you've seen
It's concert, listen
Don't ever doubt love in your heart
In this power outage I won't ever let your light go off
They say if you know how to roast the bird
Weeds of love, I tell you, I'll never finish weeding
I've set my eyes to the sky in trugh
I'll love you forever (x2)
So have hope and hold on to your faith
All times
And you will find out my love
I'll sacrifice all my heart for you
That's how much you mean to me
Yeeeeiiii yeeeiii
You're my queen, I don't play with you my love
Eehhh oooo
I thank you my love
I'll look after you like a new born
And you'll laugh in your head
If you hear my name your sorrows will turn to laughter
Your will will be my priority
I'm with you all times because I want to protect you
In her heart she likes me it's not kafa
Whoever disturbs you wants my fight
Father is here (x2) let me hit you eh
And let love triumph
I've opened my eyes
My light is on you always
In my bones I've not met a woman like you
Your stars are shining on me
If you usually bath it brightens your face
If you get one sit by it
Come and hold me in haste (x2)
You're my star you always shine on me (x2)
Listen to this song and increase the volume (x2)
For this is a love song I give to my lover (x2)",Rap,This song tells of the appelations of a lover to his love. He showers her with his admirations for her and his intent to push his love to the next level and marry her. He also tells of his resolve for her love and his determination to protect and care for her.
62,Segment_15_Bisa Kdei - Samina Ft. Obrafour.mp4,Bisa Kdei - Samina Ft. Obrafour,https://www.youtube.com/watch?v=Q2yklMgWaBw,MP4,Twi,Positive,"Rap pastor
Bisa Kdei Kdei ah ei ah ei
See it has hurt you
If I didn't hide my love intentions from you would've spoilt it
It has hit him like the heat, my love and I will never separate
He has come from something and entered another
If I break her heart it'll be like breaking mine
If you had it wouldn't you like it the way
I love am I won't play with her love
And you that break your lover's heart
You that deceive others that you love them
If you usually bath it makes your face beautiful
If you get one stay by it waaa waaa waaa
You're like soap
As I've not rubbed you and you're like this then what will I do when you lather
You're not soap
I'll pamper you for your love to overwhelm me
You're not like soap 
I've not rubbed you and you're love has lathered and overwhelmed me
I'll pamper you for your love to push me
You've come to my love district you don't have any problem my love
I've opened my gateway to my heart
As I've come for your daughter you don't have to fear
I'll put her in a palanquin
I'm the new convert of your love
You've changed me so you don't have any contest
I've accepted you and made it certain
From the onset, all the previous love you've seen
It's concert, listen
Don't ever doubt love in your heart
In this power outage I won't ever let your light go off
They say if you know how to roast the bird
Weeds of love, I tell you, I'll never finish weeding
I've set my eyes to the sky in trugh
I'll love you forever (x2)
So have hope and hold on to your faith
All times
And you will find out my love
I'll sacrifice all my heart for you
That's how much you mean to me
Yeeeeiiii yeeeiii
You're my queen, I don't play with you my love
Eehhh oooo
I thank you my love
I'll look after you like a new born
And you'll laugh in your head
If you hear my name your sorrows will turn to laughter
Your will will be my priority
I'm with you all times because I want to protect you
In her heart she likes me it's not kafa
Whoever disturbs you wants my fight
Father is here (x2) let me hit you eh
And let love triumph
I've opened my eyes
My light is on you always
In my bones I've not met a woman like you
Your stars are shining on me
If you usually bath it brightens your face
If you get one sit by it
Come and hold me in haste (x2)
You're my star you always shine on me (x2)
Listen to this song and increase the volume (x2)
For this is a love song I give to my lover (x2)",Rap,This song tells of the appelations of a lover to his love. He showers her with his admirations for her and his intent to push his love to the next level and marry her. He also tells of his resolve for her love and his determination to protect and care for her.
63,Segment_1_Black Sherif - Kilos Milos.mp4,Black Sherif - Kilos Milos,https://www.youtube.com/watch?v=aID6FoFhZqk,MP4,Twi,Positive,"Ayoo who you are don't forget o
If the darkness gets to you don't forget o
Who you are don't forget o
The life is hard I train my body you know my target Van Damme
I won't use my mouth to swear
All you niggas talk
Mad over the smallest things like say you dey run town
Walk around and call you king make I design you a crown
Everybody talking like they help me pass myself
Man remember one day (x2) man remember
If I'm a gansta I don't talk o
If I'm a rasta I preach peace so some road I towed before I'm returned now
Two things I'vе never been, a dummy and a pussyclaata
Trees dey makе I lazy lately I mix tobaccca ne grabba
I also think mamba
I remove and put on my plaster 
Like I've come (x2)
Then times then my people hit a milli (x2)
We eat half and take the rest import milos (x2)
Or kilos, or kilos (x2)
Only big ones Elephant oooh (x2)
Time waits for no man and time deafens the ear (x2)
We say we've dressed and sleep but now our knees are weak (x2)
Now we fight for weights on ourselves (x2)
None will tell you that Joe your time is up (x2)
You'll get up yourself (x2)
And you'll go to church
You'll call upon your God
And you'll say upon him Father, Father I'm suffering
",Rap,From no one to stardom. This song speaks of the resilience of the artist. It is a reflection fo the rapid changes and experiences he has been through. It speaks of remembering who you are and all that you've been through.
64,Segment_2_Black Sherif - Kilos Milos.mp4,Black Sherif - Kilos Milos,https://www.youtube.com/watch?v=aID6FoFhZqk,MP4,Twi,Positive,"Ayoo who you are don't forget o
If the darkness gets to you don't forget o
Who you are don't forget o
The life is hard I train my body you know my target Van Damme
I won't use my mouth to swear
All you niggas talk
Mad over the smallest things like say you dey run town
Walk around and call you king make I design you a crown
Everybody talking like they help me pass myself
Man remember one day (x2) man remember
If I'm a gansta I don't talk o
If I'm a rasta I preach peace so some road I towed before I'm returned now
Two things I'vе never been, a dummy and a pussyclaata
Trees dey makе I lazy lately I mix tobaccca ne grabba
I also think mamba
I remove and put on my plaster 
Like I've come (x2)
Then times then my people hit a milli (x2)
We eat half and take the rest import milos (x2)
Or kilos, or kilos (x2)
Only big ones Elephant oooh (x2)
Time waits for no man and time deafens the ear (x2)
We say we've dressed and sleep but now our knees are weak (x2)
Now we fight for weights on ourselves (x2)
None will tell you that Joe your time is up (x2)
You'll get up yourself (x2)
And you'll go to church
You'll call upon your God
And you'll say upon him Father, Father I'm suffering
",Rap,From no one to stardom. This song speaks of the resilience of the artist. It is a reflection fo the rapid changes and experiences he has been through. It speaks of remembering who you are and all that you've been through.
65,Segment_3_Black Sherif - Kilos Milos.mp4,Black Sherif - Kilos Milos,https://www.youtube.com/watch?v=aID6FoFhZqk,MP4,Twi,Positive,"Ayoo who you are don't forget o
If the darkness gets to you don't forget o
Who you are don't forget o
The life is hard I train my body you know my target Van Damme
I won't use my mouth to swear
All you niggas talk
Mad over the smallest things like say you dey run town
Walk around and call you king make I design you a crown
Everybody talking like they help me pass myself
Man remember one day (x2) man remember
If I'm a gansta I don't talk o
If I'm a rasta I preach peace so some road I towed before I'm returned now
Two things I'vе never been, a dummy and a pussyclaata
Trees dey makе I lazy lately I mix tobaccca ne grabba
I also think mamba
I remove and put on my plaster 
Like I've come (x2)
Then times then my people hit a milli (x2)
We eat half and take the rest import milos (x2)
Or kilos, or kilos (x2)
Only big ones Elephant oooh (x2)
Time waits for no man and time deafens the ear (x2)
We say we've dressed and sleep but now our knees are weak (x2)
Now we fight for weights on ourselves (x2)
None will tell you that Joe your time is up (x2)
You'll get up yourself (x2)
And you'll go to church
You'll call upon your God
And you'll say upon him Father, Father I'm suffering
",Rap,From no one to stardom. This song speaks of the resilience of the artist. It is a reflection fo the rapid changes and experiences he has been through. It speaks of remembering who you are and all that you've been through.
66,Segment_4_Black Sherif - Kilos Milos.mp4,Black Sherif - Kilos Milos,https://www.youtube.com/watch?v=aID6FoFhZqk,MP4,Twi,Positive,"Ayoo who you are don't forget o
If the darkness gets to you don't forget o
Who you are don't forget o
The life is hard I train my body you know my target Van Damme
I won't use my mouth to swear
All you niggas talk
Mad over the smallest things like say you dey run town
Walk around and call you king make I design you a crown
Everybody talking like they help me pass myself
Man remember one day (x2) man remember
If I'm a gansta I don't talk o
If I'm a rasta I preach peace so some road I towed before I'm returned now
Two things I'vе never been, a dummy and a pussyclaata
Trees dey makе I lazy lately I mix tobaccca ne grabba
I also think mamba
I remove and put on my plaster 
Like I've come (x2)
Then times then my people hit a milli (x2)
We eat half and take the rest import milos (x2)
Or kilos, or kilos (x2)
Only big ones Elephant oooh (x2)
Time waits for no man and time deafens the ear (x2)
We say we've dressed and sleep but now our knees are weak (x2)
Now we fight for weights on ourselves (x2)
None will tell you that Joe your time is up (x2)
You'll get up yourself (x2)
And you'll go to church
You'll call upon your God
And you'll say upon him Father, Father I'm suffering
",Rap,From no one to stardom. This song speaks of the resilience of the artist. It is a reflection fo the rapid changes and experiences he has been through. It speaks of remembering who you are and all that you've been through.
67,Segment_5_Black Sherif - Kilos Milos.mp4,Black Sherif - Kilos Milos,https://www.youtube.com/watch?v=aID6FoFhZqk,MP4,Twi,Positive,"Ayoo who you are don't forget o
If the darkness gets to you don't forget o
Who you are don't forget o
The life is hard I train my body you know my target Van Damme
I won't use my mouth to swear
All you niggas talk
Mad over the smallest things like say you dey run town
Walk around and call you king make I design you a crown
Everybody talking like they help me pass myself
Man remember one day (x2) man remember
If I'm a gansta I don't talk o
If I'm a rasta I preach peace so some road I towed before I'm returned now
Two things I'vе never been, a dummy and a pussyclaata
Trees dey makе I lazy lately I mix tobaccca ne grabba
I also think mamba
I remove and put on my plaster 
Like I've come (x2)
Then times then my people hit a milli (x2)
We eat half and take the rest import milos (x2)
Or kilos, or kilos (x2)
Only big ones Elephant oooh (x2)
Time waits for no man and time deafens the ear (x2)
We say we've dressed and sleep but now our knees are weak (x2)
Now we fight for weights on ourselves (x2)
None will tell you that Joe your time is up (x2)
You'll get up yourself (x2)
And you'll go to church
You'll call upon your God
And you'll say upon him Father, Father I'm suffering
",Rap,From no one to stardom. This song speaks of the resilience of the artist. It is a reflection fo the rapid changes and experiences he has been through. It speaks of remembering who you are and all that you've been through.
68,Segment_6_Black Sherif - Kilos Milos.mp4,Black Sherif - Kilos Milos,https://www.youtube.com/watch?v=aID6FoFhZqk,MP4,Twi,Positive,"Ayoo who you are don't forget o
If the darkness gets to you don't forget o
Who you are don't forget o
The life is hard I train my body you know my target Van Damme
I won't use my mouth to swear
All you niggas talk
Mad over the smallest things like say you dey run town
Walk around and call you king make I design you a crown
Everybody talking like they help me pass myself
Man remember one day (x2) man remember
If I'm a gansta I don't talk o
If I'm a rasta I preach peace so some road I towed before I'm returned now
Two things I'vе never been, a dummy and a pussyclaata
Trees dey makе I lazy lately I mix tobaccca ne grabba
I also think mamba
I remove and put on my plaster 
Like I've come (x2)
Then times then my people hit a milli (x2)
We eat half and take the rest import milos (x2)
Or kilos, or kilos (x2)
Only big ones Elephant oooh (x2)
Time waits for no man and time deafens the ear (x2)
We say we've dressed and sleep but now our knees are weak (x2)
Now we fight for weights on ourselves (x2)
None will tell you that Joe your time is up (x2)
You'll get up yourself (x2)
And you'll go to church
You'll call upon your God
And you'll say upon him Father, Father I'm suffering
",Rap,From no one to stardom. This song speaks of the resilience of the artist. It is a reflection fo the rapid changes and experiences he has been through. It speaks of remembering who you are and all that you've been through.
69,Segment_7_Black Sherif - Kilos Milos.mp4,Black Sherif - Kilos Milos,https://www.youtube.com/watch?v=aID6FoFhZqk,MP4,Twi,Positive,"Ayoo who you are don't forget o
If the darkness gets to you don't forget o
Who you are don't forget o
The life is hard I train my body you know my target Van Damme
I won't use my mouth to swear
All you niggas talk
Mad over the smallest things like say you dey run town
Walk around and call you king make I design you a crown
Everybody talking like they help me pass myself
Man remember one day (x2) man remember
If I'm a gansta I don't talk o
If I'm a rasta I preach peace so some road I towed before I'm returned now
Two things I'vе never been, a dummy and a pussyclaata
Trees dey makе I lazy lately I mix tobaccca ne grabba
I also think mamba
I remove and put on my plaster 
Like I've come (x2)
Then times then my people hit a milli (x2)
We eat half and take the rest import milos (x2)
Or kilos, or kilos (x2)
Only big ones Elephant oooh (x2)
Time waits for no man and time deafens the ear (x2)
We say we've dressed and sleep but now our knees are weak (x2)
Now we fight for weights on ourselves (x2)
None will tell you that Joe your time is up (x2)
You'll get up yourself (x2)
And you'll go to church
You'll call upon your God
And you'll say upon him Father, Father I'm suffering
",Rap,From no one to stardom. This song speaks of the resilience of the artist. It is a reflection fo the rapid changes and experiences he has been through. It speaks of remembering who you are and all that you've been through.
70,Segment_8_Black Sherif - Kilos Milos.mp4,Black Sherif - Kilos Milos,https://www.youtube.com/watch?v=aID6FoFhZqk,MP4,Twi,Positive,"Ayoo who you are don't forget o
If the darkness gets to you don't forget o
Who you are don't forget o
The life is hard I train my body you know my target Van Damme
I won't use my mouth to swear
All you niggas talk
Mad over the smallest things like say you dey run town
Walk around and call you king make I design you a crown
Everybody talking like they help me pass myself
Man remember one day (x2) man remember
If I'm a gansta I don't talk o
If I'm a rasta I preach peace so some road I towed before I'm returned now
Two things I'vе never been, a dummy and a pussyclaata
Trees dey makе I lazy lately I mix tobaccca ne grabba
I also think mamba
I remove and put on my plaster 
Like I've come (x2)
Then times then my people hit a milli (x2)
We eat half and take the rest import milos (x2)
Or kilos, or kilos (x2)
Only big ones Elephant oooh (x2)
Time waits for no man and time deafens the ear (x2)
We say we've dressed and sleep but now our knees are weak (x2)
Now we fight for weights on ourselves (x2)
None will tell you that Joe your time is up (x2)
You'll get up yourself (x2)
And you'll go to church
You'll call upon your God
And you'll say upon him Father, Father I'm suffering
",Rap,From no one to stardom. This song speaks of the resilience of the artist. It is a reflection fo the rapid changes and experiences he has been through. It speaks of remembering who you are and all that you've been through.
71,Segment_9_Black Sherif - Kilos Milos.mp4,Black Sherif - Kilos Milos,https://www.youtube.com/watch?v=aID6FoFhZqk,MP4,Twi,Positive,"Ayoo who you are don't forget o
If the darkness gets to you don't forget o
Who you are don't forget o
The life is hard I train my body you know my target Van Damme
I won't use my mouth to swear
All you niggas talk
Mad over the smallest things like say you dey run town
Walk around and call you king make I design you a crown
Everybody talking like they help me pass myself
Man remember one day (x2) man remember
If I'm a gansta I don't talk o
If I'm a rasta I preach peace so some road I towed before I'm returned now
Two things I'vе never been, a dummy and a pussyclaata
Trees dey makе I lazy lately I mix tobaccca ne grabba
I also think mamba
I remove and put on my plaster 
Like I've come (x2)
Then times then my people hit a milli (x2)
We eat half and take the rest import milos (x2)
Or kilos, or kilos (x2)
Only big ones Elephant oooh (x2)
Time waits for no man and time deafens the ear (x2)
We say we've dressed and sleep but now our knees are weak (x2)
Now we fight for weights on ourselves (x2)
None will tell you that Joe your time is up (x2)
You'll get up yourself (x2)
And you'll go to church
You'll call upon your God
And you'll say upon him Father, Father I'm suffering
",Rap,From no one to stardom. This song speaks of the resilience of the artist. It is a reflection fo the rapid changes and experiences he has been through. It speaks of remembering who you are and all that you've been through.
72,Segment_10_Black Sherif - Kilos Milos.mp4,Black Sherif - Kilos Milos,https://www.youtube.com/watch?v=aID6FoFhZqk,MP4,Twi,Positive,"Ayoo who you are don't forget o
If the darkness gets to you don't forget o
Who you are don't forget o
The life is hard I train my body you know my target Van Damme
I won't use my mouth to swear
All you niggas talk
Mad over the smallest things like say you dey run town
Walk around and call you king make I design you a crown
Everybody talking like they help me pass myself
Man remember one day (x2) man remember
If I'm a gansta I don't talk o
If I'm a rasta I preach peace so some road I towed before I'm returned now
Two things I'vе never been, a dummy and a pussyclaata
Trees dey makе I lazy lately I mix tobaccca ne grabba
I also think mamba
I remove and put on my plaster 
Like I've come (x2)
Then times then my people hit a milli (x2)
We eat half and take the rest import milos (x2)
Or kilos, or kilos (x2)
Only big ones Elephant oooh (x2)
Time waits for no man and time deafens the ear (x2)
We say we've dressed and sleep but now our knees are weak (x2)
Now we fight for weights on ourselves (x2)
None will tell you that Joe your time is up (x2)
You'll get up yourself (x2)
And you'll go to church
You'll call upon your God
And you'll say upon him Father, Father I'm suffering
",Rap,From no one to stardom. This song speaks of the resilience of the artist. It is a reflection fo the rapid changes and experiences he has been through. It speaks of remembering who you are and all that you've been through.
73,Segment_11_Black Sherif - Kilos Milos.mp4,Black Sherif - Kilos Milos,https://www.youtube.com/watch?v=aID6FoFhZqk,MP4,Twi,Positive,"Ayoo who you are don't forget o
If the darkness gets to you don't forget o
Who you are don't forget o
The life is hard I train my body you know my target Van Damme
I won't use my mouth to swear
All you niggas talk
Mad over the smallest things like say you dey run town
Walk around and call you king make I design you a crown
Everybody talking like they help me pass myself
Man remember one day (x2) man remember
If I'm a gansta I don't talk o
If I'm a rasta I preach peace so some road I towed before I'm returned now
Two things I'vе never been, a dummy and a pussyclaata
Trees dey makе I lazy lately I mix tobaccca ne grabba
I also think mamba
I remove and put on my plaster 
Like I've come (x2)
Then times then my people hit a milli (x2)
We eat half and take the rest import milos (x2)
Or kilos, or kilos (x2)
Only big ones Elephant oooh (x2)
Time waits for no man and time deafens the ear (x2)
We say we've dressed and sleep but now our knees are weak (x2)
Now we fight for weights on ourselves (x2)
None will tell you that Joe your time is up (x2)
You'll get up yourself (x2)
And you'll go to church
You'll call upon your God
And you'll say upon him Father, Father I'm suffering
",Rap,From no one to stardom. This song speaks of the resilience of the artist. It is a reflection fo the rapid changes and experiences he has been through. It speaks of remembering who you are and all that you've been through.
74,Segment_1_Black Sherif - Second Sermon.mp4,Black Sherif - Second Sermon,https://www.youtube.com/watch?v=jFdD3Y8mqPI,MP4,Twi,Neutral,"ye ye ye, ye, ye, ye, ye
(Oh oh oh oh) ye ye ye ye, ye ye ye
(Stallion)
Niggas in the hood don't like plenty talking
I swear to God (eh I swear to God'oo oh)
The transaction is through a lot of money
Chairman has stepped on the money
So we've pulled up at his place (His house)
We and about 12 killer boys (Ahaa)
We've called him that we are in front
Right in front of the house come down (We're standing)
Aunty Merie doesn't know that this be life I'm living here (Accra)
Things I see with my eyes
If I tell my old woman she'll stress oo
So I keep it all to myself (Me alone)
No one has sent me to be a gangster
It's my own choice, very firm (Stand tall)
So I'm aware of whatever I do (Ah ha)
Silence for a minute rest in peace to sister Mariam eh (RIP)
If God gives us healing
We'll meet up there one day
Then I'll tell you my story
That when you left us
I came to to Accra for trap (Trapping alone)
I'm doing so many bad things
But I don't mind because of money
I know you're in heaven so intercede for me
'Cause I really lose my way
This is not what I was taught
But if I don't do it
Maybe there'll be problems (x2)
So take me like that
For Kwaku Frimpong will bring problem oo (Problem will come oo) (x8)
Killer man will bring problem oo (x8)
Eh, Sark boys in the house (we've come)
If you're not part of us bounce (Go home)
We've invited you unannounced (Look)
Out of the blue we've come it's loud (Aren't you scared)
Quickly we've roll it tight
'Cause this world is fake (And we're smoking)
I'm laughing you think you want to fly
So I have plenty of the thing (Plenty)
If you've gone on a ride come home (Come home oo) (x2)
Come home for we're waiting for you (Amnesia) (x2)
A lot of this marijuana (We've strapped ahh'oo) (x2)
We can't spoil it alone (x2)
Ye ye ye (ay) (x3)
The guy is spoilt (There's a problem) (x4)



",Rap,"Gangster life (Trap life), Black Sherif tells of a tale of drugs. He tells of a transaction going through but their drug lord not going through with their payment. He further laments of his gangster life and how his Aunty in Heaven does not approve of it. However, he feels he need to do what he does to survive."
75,Segment_2_Black Sherif - Second Sermon.mp4,Black Sherif - Second Sermon,https://www.youtube.com/watch?v=jFdD3Y8mqPI,MP4,Twi,Neutral,"ye ye ye, ye, ye, ye, ye
(Oh oh oh oh) ye ye ye ye, ye ye ye
(Stallion)
Niggas in the hood don't like plenty talking
I swear to God (eh I swear to God'oo oh)
The transaction is through a lot of money
Chairman has stepped on the money
So we've pulled up at his place (His house)
We and about 12 killer boys (Ahaa)
We've called him that we are in front
Right in front of the house come down (We're standing)
Aunty Merie doesn't know that this be life I'm living here (Accra)
Things I see with my eyes
If I tell my old woman she'll stress oo
So I keep it all to myself (Me alone)
No one has sent me to be a gangster
It's my own choice, very firm (Stand tall)
So I'm aware of whatever I do (Ah ha)
Silence for a minute rest in peace to sister Mariam eh (RIP)
If God gives us healing
We'll meet up there one day
Then I'll tell you my story
That when you left us
I came to to Accra for trap (Trapping alone)
I'm doing so many bad things
But I don't mind because of money
I know you're in heaven so intercede for me
'Cause I really lose my way
This is not what I was taught
But if I don't do it
Maybe there'll be problems (x2)
So take me like that
For Kwaku Frimpong will bring problem oo (Problem will come oo) (x8)
Killer man will bring problem oo (x8)
Eh, Sark boys in the house (we've come)
If you're not part of us bounce (Go home)
We've invited you unannounced (Look)
Out of the blue we've come it's loud (Aren't you scared)
Quickly we've roll it tight
'Cause this world is fake (And we're smoking)
I'm laughing you think you want to fly
So I have plenty of the thing (Plenty)
If you've gone on a ride come home (Come home oo) (x2)
Come home for we're waiting for you (Amnesia) (x2)
A lot of this marijuana (We've strapped ahh'oo) (x2)
We can't spoil it alone (x2)
Ye ye ye (ay) (x3)
The guy is spoilt (There's a problem) (x4)



",Rap,"Gangster life (Trap life), Black Sherif tells of a tale of drugs. He tells of a transaction going through but their drug lord not going through with their payment. He further laments of his gangster life and how his Aunty in Heaven does not approve of it. However, he feels he need to do what he does to survive."
76,Segment_3_Black Sherif - Second Sermon.mp4,Black Sherif - Second Sermon,https://www.youtube.com/watch?v=jFdD3Y8mqPI,MP4,Twi,Neutral,"ye ye ye, ye, ye, ye, ye
(Oh oh oh oh) ye ye ye ye, ye ye ye
(Stallion)
Niggas in the hood don't like plenty talking
I swear to God (eh I swear to God'oo oh)
The transaction is through a lot of money
Chairman has stepped on the money
So we've pulled up at his place (His house)
We and about 12 killer boys (Ahaa)
We've called him that we are in front
Right in front of the house come down (We're standing)
Aunty Merie doesn't know that this be life I'm living here (Accra)
Things I see with my eyes
If I tell my old woman she'll stress oo
So I keep it all to myself (Me alone)
No one has sent me to be a gangster
It's my own choice, very firm (Stand tall)
So I'm aware of whatever I do (Ah ha)
Silence for a minute rest in peace to sister Mariam eh (RIP)
If God gives us healing
We'll meet up there one day
Then I'll tell you my story
That when you left us
I came to to Accra for trap (Trapping alone)
I'm doing so many bad things
But I don't mind because of money
I know you're in heaven so intercede for me
'Cause I really lose my way
This is not what I was taught
But if I don't do it
Maybe there'll be problems (x2)
So take me like that
For Kwaku Frimpong will bring problem oo (Problem will come oo) (x8)
Killer man will bring problem oo (x8)
Eh, Sark boys in the house (we've come)
If you're not part of us bounce (Go home)
We've invited you unannounced (Look)
Out of the blue we've come it's loud (Aren't you scared)
Quickly we've roll it tight
'Cause this world is fake (And we're smoking)
I'm laughing you think you want to fly
So I have plenty of the thing (Plenty)
If you've gone on a ride come home (Come home oo) (x2)
Come home for we're waiting for you (Amnesia) (x2)
A lot of this marijuana (We've strapped ahh'oo) (x2)
We can't spoil it alone (x2)
Ye ye ye (ay) (x3)
The guy is spoilt (There's a problem) (x4)



",Rap,"Gangster life (Trap life), Black Sherif tells of a tale of drugs. He tells of a transaction going through but their drug lord not going through with their payment. He further laments of his gangster life and how his Aunty in Heaven does not approve of it. However, he feels he need to do what he does to survive."
77,Segment_4_Black Sherif - Second Sermon.mp4,Black Sherif - Second Sermon,https://www.youtube.com/watch?v=jFdD3Y8mqPI,MP4,Twi,Neutral,"ye ye ye, ye, ye, ye, ye
(Oh oh oh oh) ye ye ye ye, ye ye ye
(Stallion)
Niggas in the hood don't like plenty talking
I swear to God (eh I swear to God'oo oh)
The transaction is through a lot of money
Chairman has stepped on the money
So we've pulled up at his place (His house)
We and about 12 killer boys (Ahaa)
We've called him that we are in front
Right in front of the house come down (We're standing)
Aunty Merie doesn't know that this be life I'm living here (Accra)
Things I see with my eyes
If I tell my old woman she'll stress oo
So I keep it all to myself (Me alone)
No one has sent me to be a gangster
It's my own choice, very firm (Stand tall)
So I'm aware of whatever I do (Ah ha)
Silence for a minute rest in peace to sister Mariam eh (RIP)
If God gives us healing
We'll meet up there one day
Then I'll tell you my story
That when you left us
I came to to Accra for trap (Trapping alone)
I'm doing so many bad things
But I don't mind because of money
I know you're in heaven so intercede for me
'Cause I really lose my way
This is not what I was taught
But if I don't do it
Maybe there'll be problems (x2)
So take me like that
For Kwaku Frimpong will bring problem oo (Problem will come oo) (x8)
Killer man will bring problem oo (x8)
Eh, Sark boys in the house (we've come)
If you're not part of us bounce (Go home)
We've invited you unannounced (Look)
Out of the blue we've come it's loud (Aren't you scared)
Quickly we've roll it tight
'Cause this world is fake (And we're smoking)
I'm laughing you think you want to fly
So I have plenty of the thing (Plenty)
If you've gone on a ride come home (Come home oo) (x2)
Come home for we're waiting for you (Amnesia) (x2)
A lot of this marijuana (We've strapped ahh'oo) (x2)
We can't spoil it alone (x2)
Ye ye ye (ay) (x3)
The guy is spoilt (There's a problem) (x4)



",Rap,"Gangster life (Trap life), Black Sherif tells of a tale of drugs. He tells of a transaction going through but their drug lord not going through with their payment. He further laments of his gangster life and how his Aunty in Heaven does not approve of it. However, he feels he need to do what he does to survive."
